generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
968         	1           	8.5         	0.2261      	0.2288      	0.2232      
969         	1           	8.6         	0.2246      	0.2249      	0.2244      
970         	1           	8.5         	0.2243      	0.2245      	0.2241      
971         	1           	8.3         	0.2257      	0.2239      	0.2275      
972         	1           	8.2         	0.2233      	0.2207      	0.226       
973         	1           	8.15        	0.2195      	0.2162      	0.2229      
974         	1           	8.2         	0.2192      	0.2132      	0.2255      
975         	1           	8.35        	0.221       	0.2163      	0.2259      
976         	1           	8.35        	0.2229      	0.2181      	0.2278      
977         	1           	8.4         	0.2261      	0.224       	0.2283      
978         	1           	8.45        	0.228       	0.2252      	0.2309      
979         	1           	8.45        	0.2278      	0.2273      	0.2284      
980         	1           	8.5         	0.2251      	0.2243      	0.226       
981         	1           	8.3         	0.2236      	0.2206      	0.2267      
982         	1           	8.35        	0.2232      	0.2184      	0.2282      
983         	1           	8.4         	0.2232      	0.2167      	0.23        
984         	1           	8.35        	0.224       	0.2191      	0.2292      
985         	1           	8.4         	0.226       	0.217       	0.2355      
986         	1           	8.35        	0.2283      	0.2183      	0.2389      
987         	1           	8.35        	0.2252      	0.2158      	0.2352      
988         	1           	8.35        	0.2234      	0.2135      	0.2339      
989         	1           	8.3         	0.226       	0.2141      	0.2385      
990         	1           	8.2         	0.2292      	0.2189      	0.2401      
991         	1           	8.25        	0.2288      	0.2175      	0.2407      
992         	1           	8.25        	0.2293      	0.22        	0.2392      
993         	1           	8.25        	0.2299      	0.2188      	0.2417      
994         	1           	8.2         	0.2263      	0.2195      	0.2336      
995         	1           	8.05        	0.2233      	0.2174      	0.2295      
996         	1           	8.1         	0.2186      	0.2132      	0.2244      
997         	1           	8.3         	0.2212      	0.2158      	0.2269      
998         	1           	8.2         	0.22        	0.2164      	0.2238      
999         	1           	8.35        	0.2221      	0.2179      	0.2265      
1000        	1           	8           	0.2261      	0.2251      	0.2271      
